username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zuzanna_dab;2017-06-07 12:53;1;5;"Bezrobocie wciąż spada. Tegoroczny maj był pod tym względem najlepszy od 1991 roku. https:// twitter.com/RadioMaryja/st atus/872405120297947137 …";;;;"872406229557153794";https://twitter.com/zuzanna_dab/status/872406229557153794
MRPiPS_GOV_PL;2017-06-07 12:49;7;8;"Bezrobocie najsilniej spadło w województwie warmińsko-mazurskim #praca pic.twitter.com/bGgR3jCDTg";;;#praca;"872405258936496128";https://twitter.com/MRPiPS_GOV_PL/status/872405258936496128
PremierRP;2017-06-07 12:42;16;34;"Bezrobocie w maju spadło o 0,2 pkt. proc. w porównaniu do kwietnia #GospodarkaPlus pic.twitter.com/xMYqaCdoU7";;;#GospodarkaPlus;"872403292269289472";https://twitter.com/PremierRP/status/872403292269289472
KubisiakA;2017-06-07 12:39;1;2;"#Bezrobocie dalej wytycza nowe rekordy- wg @MRPiPS_GOV_PL w maju 7,5%. A przed nami boom wakacyjny i jeszcze wyższy popyt na pracowników https:// twitter.com/MRPiPS_GOV_PL/ status/872401629026410496 …";;@MRPiPS_GOV_PL;#Bezrobocie;"872402686808915968";https://twitter.com/KubisiakA/status/872402686808915968
aniajozia;2017-06-07 12:35;0;0;"Bezrobocie w maju najniższe od 26 lat.7,5 % Polaków było bez pracy szacuje @MRPiPS_GOV_PL Spadek we wszystkich województwach @RadioZET_NEWS";;@MRPiPS_GOV_PL @RadioZET_NEWS;;"872401637515694081";https://twitter.com/aniajozia/status/872401637515694081
MRPiPS_GOV_PL;2017-06-07 12:35;6;5;"Min. @E_Rafalska w #MRPiPS : bezrobocie w maju br. spadło o 0,2 pkt. proc. w porównaniu do kwietnia br. #praca pic.twitter.com/qJApbEKaNj";;@E_Rafalska;#MRPiPS #praca;"872401629026410496";https://twitter.com/MRPiPS_GOV_PL/status/872401629026410496
w_czerwonym;2017-06-07 12:34;0;0;"4%PKB, najniższe bezrobocie , największy optymizm Polaków, najniższe ubóstwo dzieci dzięki 500+, wojska USA w PL... mało? mniej telewizora https:// twitter.com/RMF24pl/status /872398979186798597 …";;;;"872401281297592320";https://twitter.com/w_czerwonym/status/872401281297592320
MarekPmk;2017-06-07 11:27;0;0;"A jak Pan sprawdził dochodowość tych spółek? Czy tak samo jak najniższe bezrobocie ?";;;;"872384474901884928";https://twitter.com/MarekPmk/status/872384474901884928
JakNaprawdeJest;2017-06-07 10:05;0;0;"Na jakiej podstawie tak twierdzisz? Hiszpania ma olbrzymie bezrobocie i dług nie do spłaty. Rosja ma niskie bezrobocie i olbrzymie rezerwy.";;;;"872363809033379841";https://twitter.com/JakNaprawdeJest/status/872363809033379841
Obywatel44;2017-06-07 09:10;2;4;"Abmer Gold - chciwość, Smoleńsk - nadgorliwość, Dugł publiczny - oczekiwania wyborców, Nepotyzm PO - bezrobocie , to wina nas obywateli";;;;"872349939464097792";https://twitter.com/Obywatel44/status/872349939464097792
hytrekprosiecka;2017-06-07 08:53;0;1;"Normalne ;) dobra koniunktura światowa,500+ wspiera inflacje choć stawki utrzymane, bezrobocie to akurat spadek już za PO. To nie na 140 zn.";;;;"872345801112121349";https://twitter.com/hytrekprosiecka/status/872345801112121349
hytrekprosiecka;2017-06-07 07:52;0;5;"Historycznie niskie bezrobocie , VAT utrzymany, inflacja w celu, wzrost wynagrodzeń. https://www. obserwatorfinansowy.pl/dispatches/rza d-przyjal-zalozenia-do-budzetu-na-2018-r/ …";;;;"872330366706745344";https://twitter.com/hytrekprosiecka/status/872330366706745344
Tash_Witk;2017-06-06 21:32;1;10;"Czym ja się zajmę przy porannej kawie, jeśli ten okrutny dla @gazeta_wyborcza trend się utrzyma? Ma Pani pomysł @DWielowieyska ? Bezrobocie ? https:// twitter.com/MiAdamczyk/sta tus/872022509310414848 …";;@gazeta_wyborcza @DWielowieyska;;"872174443166134276";https://twitter.com/Tash_Witk/status/872174443166134276
JoannaLichocka;2017-06-06 21:19;3;7;"2.Mówi też,że rząd PO nie miał wpływu na bezrobocie i wzrost gosp, bo "rząd nie ma".Gratulacje dla Jarka Adamka! http:// elka.pl/content/view/8 4325/150/ …";;;;"872171092982587396";https://twitter.com/JoannaLichocka/status/872171092982587396
PerezCatanie;2017-06-06 21:05;0;0;"a kto ich utrzymuje ,małe bezrobocie szybko tacy spece znajda prace...Niech wezmą kredyt jak mawiał BK.";;;;"872167622967734272";https://twitter.com/PerezCatanie/status/872167622967734272
ogrodrajski;2017-06-06 20:16;0;0;"Niepoprawna pisownia potwierdza moją diagnozę,a pkb rośnie, bezrobocie ,deficyt maleją,ogran.wyłudzeniaVAT to przykład pisowskiej bezczelności";;;;"872155280557133826";https://twitter.com/ogrodrajski/status/872155280557133826
Grzegorz27;2017-06-06 20:08;0;0;"Bezrobocie 6,4? To widac sporoo pracuje na czarno";;;;"872153196571054082";https://twitter.com/Grzegorz27/status/872153196571054082
JczaporJoanna;2017-06-06 19:25;0;1;"To oczywiste,ze spadnie ....za to wzrośnie bezrobocie";;;;"872142403125350403";https://twitter.com/JczaporJoanna/status/872142403125350403
radio_szczecin;2017-06-06 18:55;0;0;"Niepełnosprawni łatwiej znajdą pracę. #niepelnosprawni #praca #bezrobocie http:// bit.ly/2sP7h8F pic.twitter.com/LeiZW9bsAT";;;#niepelnosprawni #praca #bezrobocie;"872134926061232132";https://twitter.com/radio_szczecin/status/872134926061232132
AlwaysEnemy;2017-06-06 17:09;0;0;"Czyli ubóstwo jest mitem? Bieda i bezrobocie też? Mamy tych ludzi zagłodzić pozbawiając wsparcia z budzetu?";;;;"872108239667830786";https://twitter.com/AlwaysEnemy/status/872108239667830786
hbiskupski;2017-06-06 16:57;0;0;"Wzrost PKB 3,8%, bezrobocie 6,4%, wzrost wynagrodzeń 4,7%, inflacja 2,3% - założenia budżetowe na 2018 r. przygotowane przez @MF_GOV_PL";;@MF_GOV_PL;;"872105139133349888";https://twitter.com/hbiskupski/status/872105139133349888
Zulus_pl;2017-06-06 16:35;0;6;"Zaczynam się o was martwić. Co zrobicie, jak te laboratoria na zachodzie i ekshumacje prokuratury wykluczą bombę? Plajta i bezrobocie ?";;;;"872099693152653313";https://twitter.com/Zulus_pl/status/872099693152653313
PiotrSkwirowski;2017-06-06 16:21;0;0;"Założenia budżetu '2018: gospodarka urośnie o 3,8 proc., inflacja przyspieszy do 2,3 proc., zaś bezrobocie spadnie do 6,4 proc.";;;;"872096019844145153";https://twitter.com/PiotrSkwirowski/status/872096019844145153
FilipKekusz;2017-06-06 14:35;1;0;"Założenia KPRM na 2018 rok: wzrost gosp: 3,8%, inflacja: 2,3%, bezrobocie : 6,4%. @TOKFM_NEWS";;@TOKFM_NEWS;;"872069373753733121";https://twitter.com/FilipKekusz/status/872069373753733121
Wojtek_44;2017-06-06 14:32;0;0;"We Francji wciąż 10% bezrobocie , i marny wzrost gosp. We Wł. niby coś drgnęło, ale wisi tam w powietrzu kryzys bankowy (€400mld złych kred.)";;;;"872068763893587968";https://twitter.com/Wojtek_44/status/872068763893587968
pazdamenz;2017-06-06 13:59;0;1;"Więc bezrobocie również w górę.";;;;"872060252803432448";https://twitter.com/pazdamenz/status/872060252803432448
halina120;2017-06-06 12:24;0;0;"Podajcie liczbę osób, kóre w tym czasie wyjechały do krajów EU do pracy - zaczeło się robić ciepło i ludzie wyjechali to spadło bezrobocie .";;;;"872036457241882624";https://twitter.com/halina120/status/872036457241882624
Piatkowska2;2017-06-06 11:52;0;0;"@MJedrzejko Rzad chce zeby bylo wiecej dzieci?Nasze dzieci maja w perspektywie bezrobocie ,wojnynarkotyki i umieranie na nieleczone choroby,";;@MJedrzejko;;"872028380799148033";https://twitter.com/Piatkowska2/status/872028380799148033
yatsaman;2017-06-06 11:48;0;1;"Tyle kluczowych firm, trwałego budulca TenKraju™ upadło, PiS blokuje ich wspaniały rozwój - a tu na złość dochody rosną, bezrobocie spada pic.twitter.com/5P7oeZ57FP";;;;"872027529623875584";https://twitter.com/yatsaman/status/872027529623875584
nocri2;2017-06-06 09:04;0;0;"...nie załapał się na #500plus ale załapał na nieistniejące już praktycznie #bezrobocie . Szkoda człow...pingwina... pic.twitter.com/yvxLBoyyMM";;;#500plus #bezrobocie;"871986209177948160";https://twitter.com/nocri2/status/871986209177948160
MarcinKawka;2017-06-06 08:50;0;0;"Czy biedni ludzie są formalnie wykluczeni z dofinansowania in vitro? Tak czy nie? Swoją drogą bezrobocie w Gdańsku to 3,6%.";;;;"871982711405260805";https://twitter.com/MarcinKawka/status/871982711405260805
TargetoPL;2017-06-06 08:50;2;0;"Bezrobocie w USA najniższe od ... 16. lat #PraktycznieOfunduszach https:// qnews.pl/pl/news/bezrob ocie-w-usa-najni%C5%BCsze-od-16-lat … pic.twitter.com/5xfe5i1gCS";;;#PraktycznieOfunduszach;"871982562369056769";https://twitter.com/TargetoPL/status/871982562369056769
xpilgrim06;2017-06-06 00:34;0;0;"Bezrobocie najwyzsze wsrod imigrantow,ale place "inzynierow i doktorow itd" zapewne najnizsze, to by wyjasnialo ocene sytuacji ekonomicznej.";;;;"871857687356682245";https://twitter.com/xpilgrim06/status/871857687356682245
PodolskiMarian;2017-06-05 22:26;0;0;"Gdyby choc polowa ludzi w wieku 18-35 wrocila do Polski to dam sobie reke uciac ze mamy Bezrobocie 25%.Zaklamujecie rzeczywistosc. HANBA https:// twitter.com/pisorgpl/statu s/870705543584768004 …";;;;"871825559206195200";https://twitter.com/PodolskiMarian/status/871825559206195200
szlachciura;2017-06-05 22:13;0;0;"#wtylewizji Znowu strata czasu, kto popędzi wreszcie tych grzebaczy komentarzy, na bezrobocie";;;#wtylewizji;"871822341004828673";https://twitter.com/szlachciura/status/871822341004828673
twituje14;2017-06-05 22:01;0;0;"W przyszłym roku bezrobocie będzie ujemne.";;;;"871819392560111616";https://twitter.com/twituje14/status/871819392560111616
stspolska;2017-06-05 21:30;4;6;"Nie Magiera, nie Probierz, a MACIEJ BARTOSZEK TRENEREM SEZONU! W nagrodę: bezrobocie ... #GalaEkstraklasy #topESA pic.twitter.com/fGfgt7rhXQ";;;#GalaEkstraklasy #topESA;"871811409692299264";https://twitter.com/stspolska/status/871811409692299264
wgglc80;2017-06-05 21:25;0;1;"To oszczerstwo! Przecież to są mecenasi kultury! Codziennie ciężko ubogacają kulturowo! A bezrobocie to jeden z elementów ich kultury.";;;;"871810263523217408";https://twitter.com/wgglc80/status/871810263523217408
andrz3jc;2017-06-05 19:44;0;0;"Jeśli ktoś otrzymuje status uchodźcy to chcesz mu odmówić pomocy? RFN przyjęła 1 mln i nie ma deficytu budżetowego i minimalne bezrobocie";;;;"871784759600590848";https://twitter.com/andrz3jc/status/871784759600590848
homecki470;2017-06-05 18:55;0;0;"A wystarczyło 8 lat.i braki w handlu,brak lekarzy, pielęgniarek,kierowców...Kto to zrobił,przecież było bezrobocie ,a RYNEK miał regulować?";;;;"871772501155745793";https://twitter.com/homecki470/status/871772501155745793
Niko_Ksiezak;2017-06-05 18:12;0;0;"Jest wiele powodów do niepokoju? Wreszcie mamy porządny rząd, bezrobocie spada, gospodarka się trzyma i jest bezpiecznie.";;;;"871761734616403968";https://twitter.com/Niko_Ksiezak/status/871761734616403968
crede_experto_;2017-06-05 17:54;0;0;"Wzrost gospodarczy na poziomie 3,8 proc. PKB, spadające bezrobocie do 6,4 proc. oraz redukcja deficytu sektora... http:// fb.me/1ooipNosi";;;;"871757069472473088";https://twitter.com/crede_experto_/status/871757069472473088
benegezerit;2017-06-05 17:32;0;3;"Podobno Sakiewicz drukuje specjalny nakład "dla Prezesa" gdzie są same dobre wieści. Bezrobocie spada, PKB rośnie i tego typu fejki ;)";;;;"871751479790579712";https://twitter.com/benegezerit/status/871751479790579712
JakubZarebski;2017-06-05 17:15;0;0;"nieważne czyj to kibic. za takie kopanie po głowie to do więzienia, a ten ochroniarz na bezrobocie ...";;;;"871747416562839552";https://twitter.com/JakubZarebski/status/871747416562839552
pisorgpl;2017-06-05 15:50;10;29;"Rzecznik #Rząd @RafalBochenek w #KPRM : Bezrobocie wciąż maleje. Przewidywane bezrobocie na 2018 r. kształtuje się w okolicach 6, 4 proc.";;@RafalBochenek;#Rz #KPRM;"871725797404487681";https://twitter.com/pisorgpl/status/871725797404487681
picioslaw;2017-06-05 15:48;0;2;"Dlatego gospodarkę oddał w ręce ludzi, którzy się na tym znają. I mamy rekordowo niskie bezrobocie , wzrost PKB a giełda bije rekordy.";;;;"871725397116940288";https://twitter.com/picioslaw/status/871725397116940288
j_zdunek;2017-06-05 15:25;0;0;"Tak jak oni popieraja moje bezrobocie";;;;"871719677877157888";https://twitter.com/j_zdunek/status/871719677877157888
OutsourcingPL;2017-06-05 14:58;0;0;"Wyniki 34. edycji sondażu #PlanyPracodawców Instytutu Badawczego @RandstadPolska http:// goo.gl/IbLyMV #Praca #rynekpracy #bezrobocie #HR pic.twitter.com/EXxd7TcFrV";;@RandstadPolska;#PlanyPracodawc #Praca #rynekpracy #bezrobocie #HR;"871712896266510336";https://twitter.com/OutsourcingPL/status/871712896266510336
MarekMleczak1;2017-06-05 14:18;0;0;"A co z tego wyszło? Tak realnie? Nie liczę ścieżek rowerowych i pogaduch na rynku.Zmn. się bezrobocie , są jakieś inwestycje?";;;;"871702728715665408";https://twitter.com/MarekMleczak1/status/871702728715665408
PolaK85351089;2017-06-05 10:39;0;0;"3.Nazajutrz gospod.rozwija się najszybciej w UE+4% 4. bezrobocie najniższe od 26 l. 5.deficyt będzie o 30mld niższy od założeń 6.giełda";;;;"871647584359776256";https://twitter.com/PolaK85351089/status/871647584359776256
WPHIPRAGA;2017-06-05 08:54;1;1;"Wg metodyki Eurostat, bezrobocie w Czechach było w kwietniu najniższe w UE (3,2%), PL była 6. (4,8%); śr. dla UE-28 wyniosła 7,8%. https:// twitter.com/EU_Eurostat/st atus/869840901224374272 …";;;;"871621165084803073";https://twitter.com/WPHIPRAGA/status/871621165084803073
HelvisPriestley;2017-06-05 08:50;12;66;"O co chodzi z tym protestem taksówkarzy? Przecież mamy 500+ i najniższe bezrobocie od lat";;;;"871620200185069568";https://twitter.com/HelvisPriestley/status/871620200185069568
Karol_Gac;2017-06-05 08:06;0;1;". @PanWaldemar ale jednocześnie są całe getta, gdzie jest b. duże bezrobocie i podatność na skrajności. To mieszanka wybuchowa @AndZyberto";;@PanWaldemar @AndZyberto;;"871609205706432512";https://twitter.com/Karol_Gac/status/871609205706432512
kolejarz1960;2017-06-05 07:42;0;6;"I to dlatego PKB rośnie, deficyt maleje, a bezrobocie najniższe? Niech żyje ten PiS patriotyzm";;;;"871603183382138880";https://twitter.com/kolejarz1960/status/871603183382138880
AndrzejPrycz;2017-06-05 00:38;0;0;"na 163000 "uchodźców" pracę znalazło mniej niż 500. Czy bezrobocie w Szwecji podawane jest wliczając "uchodźców"?";;;;"871496378685325313";https://twitter.com/AndrzejPrycz/status/871496378685325313
waldemar_buda;2017-06-04 23:00;0;1;"Wzrost gospodarczy, spadające bezrobocie , mniejszy deficyt są ważne ale dlatego że są narzędziem budowania pomyślności rodzin. pic.twitter.com/oFUHkObUH2";;;;"871471757215100928";https://twitter.com/waldemar_buda/status/871471757215100928
ziutek51;2017-06-04 16:20;0;0;"Nie chcecie komuny my wam zmienimy ustrój i dogadali sie Bolek zdradził i inni Stworzyli biede bezrobocie ubóstwo Sprzedali Majatek narodo";;;;"871371001883394050";https://twitter.com/ziutek51/status/871371001883394050
Ty2_911;2017-06-04 15:12;0;0;"To była tandetna prowokacja. Niemniej dzieci więcej, pkb , bezrobocie , bezpieczeństwo obywateli wyższe niż w zaprzyjaźniinych krajach";;;;"871354016659365890";https://twitter.com/Ty2_911/status/871354016659365890
W_AND___j;2017-06-04 14:42;1;2;"Wybrańcy otrzymali miliony i kamienice a szaraki bezrobocie i obietnice";;;;"871346407738888192";https://twitter.com/W_AND___j/status/871346407738888192
mazik73;2017-06-04 14:22;0;0;"Właśnie. Nie jest to takie proste. Bezrobocie , brak perspektyw, skuteczna propaganda ekstremistów. I mamy podział my i oni";;;;"871341499761537024";https://twitter.com/mazik73/status/871341499761537024
Oskar_Micko;2017-06-04 12:42;0;0;"Tu się różnimy. To wspólny interes kupującego i bardziej sprzedającego. To u niego spadną wpływy z podatków i wzrośnie bezrobocie .";;;;"871316192962772993";https://twitter.com/Oskar_Micko/status/871316192962772993
ziutek51;2017-06-04 12:24;0;1;"Nie chcecie komuny my wam zmienimy ustrój i dogadali sie Bolek zdradził i inni Stworzyli biede bezrobocie ubóstwo, Sprzedali Majatek narod";;;;"871311617975308288";https://twitter.com/ziutek51/status/871311617975308288
MMarcinkiwicz;2017-06-04 12:23;0;0;"co za pierdolenie nikt z 30 osób ktore w londynie znam nawet o tym nie pomyślało raczej stwierdzili że na bezrobocie do polski nie wrocą";;;;"871311341767864320";https://twitter.com/MMarcinkiwicz/status/871311341767864320
UberMakro;2017-06-03 23:42;0;6;"Polska, bezrobocie poniżej 5%. Wkrótce będziecie jeść taką pizzę. https:// twitter.com/conorsen/statu s/870789512519143425 …";;;;"871120012735590400";https://twitter.com/UberMakro/status/871120012735590400
WMarchewczyk;2017-06-03 23:18;0;0;"Oczywiście,że NIE zobaczcie jak niskie jest bezrobocie https:// twitter.com/Pokrak73/statu s/871112154262507522 …";;;;"871113869887930368";https://twitter.com/WMarchewczyk/status/871113869887930368
morswin75;2017-06-03 23:01;0;1;"Kto im teraz budżet napisze?Kempa?Bo chyba nie demiurg Morawiecki,co to budżet do południa wykonuje,zagryza deficytem a bezrobocie rozgniata";;;;"871109682647224322";https://twitter.com/morswin75/status/871109682647224322
jacekban;2017-06-03 22:50;0;0;"Od lat pracuje w Polsce ok 16 mln ludzi, a bezrobocie a to rośnie, a to spada.Przypuszczam, że watpię Panie profesorze. Chętnych nie będzie.";;;;"871106838376452096";https://twitter.com/jacekban/status/871106838376452096
johnsmiths74;2017-06-03 22:17;0;0;"Za to w Hiszpanii jest największe bezrobocie w UE. #JUVRMA";;;#JUVRMA;"871098559688568832";https://twitter.com/johnsmiths74/status/871098559688568832
JoteMKa_JoteMKa;2017-06-03 21:39;0;0;"ustawa VAT i paliwowa-OK.Koniunktura na węgiel-krótkoterminowo OK,ale: bezrobocie -demografia,emigr.Deficyt-faza ożywienia cyklu koniunktur";;;;"871088930531282945";https://twitter.com/JoteMKa_JoteMKa/status/871088930531282945
MrBoniki;2017-06-03 18:05;0;0;"A rekordowo niskie bezrobocie ?";;;;"871035128197378048";https://twitter.com/MrBoniki/status/871035128197378048
JackuPlacku5;2017-06-03 17:36;0;0;"aha...czyli Państwo teoretyczne może być...a teraz nawet kopalnie sa rentowne...i VAT nie wyłudzany... bezrobocie spada i deficyt maleje....";;;;"871027793525657601";https://twitter.com/JackuPlacku5/status/871027793525657601
Boris_Zee_Blade;2017-06-03 16:45;0;0;"Czeba bylo dopisac, ze bezrobocie spadlo, wy nieudaczne pierdoly";;;;"871014984356028416";https://twitter.com/Boris_Zee_Blade/status/871014984356028416
EWscibski;2017-06-03 16:44;0;0;"Z resztą co to k**a jest, że w futbol gra to lepszy? Mają swoje obowiązki wypełniać a jak nie to wypad na bezrobocie .";;;;"871014853217005568";https://twitter.com/EWscibski/status/871014853217005568
CalkaPeter;2017-06-03 16:24;0;0;"Prezydent jest ojcem ego sukcesu emigranci wracają bezrobocie spada a wam inteligencji brak żeby to przyznac";;;;"871009796136239106";https://twitter.com/CalkaPeter/status/871009796136239106
jackw171;2017-06-03 16:11;0;0;"2/2 To jest demokracja i wolność słowa,ale gdy rządzi PiS nie ma nic.Gospodarka stoi,armia leży,a bezrobocie no cóż "hiperbezrobocie"";;;;"871006479540768768";https://twitter.com/jackw171/status/871006479540768768
